#{"t_start": 1747184514.6882677, "env_id": "None"}
r,l,t
-5.887333,45,12.112676
12.059041,48,12.112683
21.201382,47,12.112694
38.014004,65,12.112704
44.761227,65,12.112715
-8.615381,45,12.112724
32.09587,65,12.112728
31.53019,65,12.112734
22.192442,65,12.11274
38.680878,65,12.112749
18.739046,65,12.112754
44.687393,65,12.11276
0.29875278,51,12.112768
25.519749,65,12.112773
46.5053,65,12.112781
15.477819,65,12.112789
-12.1924095,40,12.1128
38.963955,65,12.112809
12.681321,65,12.112817
26.417732,65,12.112823
3.8697178,45,12.11283
12.208676,65,12.112839
19.834034,51,12.112845
46.018227,65,12.112856
-6.9400043,39,12.112866
34.17396,65,12.112873
-13.692758,38,12.112879
23.138794,65,12.112884
4.2013316,47,12.11289
24.05876,65,12.112896
37.039352,65,12.112926
-2.5823445,47,12.112937
19.331154,65,12.112954
35.536232,65,12.112966
-5.5599127,41,12.112975
21.41234,65,12.112982
42.028645,65,12.112987
23.120438,65,12.112996
17.841692,66,12.298143
-10.6577015,42,12.298201
14.949355,66,12.298211
36.761635,66,12.29822
8.621869,45,12.298227
31.029516,66,12.298236
15.476148,66,12.298244
-6.9936547,46,12.298251
41.374172,66,12.298258
28.683983,66,12.298274
9.219773,47,12.298285
24.302328,66,12.298293
41.266537,66,12.298299
24.625525,66,12.298305
30.832525,66,12.298311
19.574142,51,12.298326
53.00335,66,12.298339
-15.780861,38,12.29835
0.8080597,52,12.298364
4.2293606,52,12.298369
41.357582,66,12.298381
-5.7229743,45,12.298388
43.352036,66,12.298403
-4.033662,43,12.298412
15.916596,66,12.298422
44.874165,66,12.298436
38.398445,66,12.298444
2.8978157,45,12.298451
13.751774,51,12.298464
6.711626,52,12.298469
20.611465,53,12.298476
46.516556,66,12.298484
32.77176,66,12.29849
33.697464,66,12.298501
22.071465,66,12.298507
14.495634,66,12.298516
0.8688121,49,12.298521
-0.25432205,49,12.298533
19.406754,49,12.298541
35.58198,66,12.298552
27.20192,66,12.298558
38.628513,66,12.298568
41.592552,66,12.298579
27.35993,66,12.298593
44.917152,66,12.298603
7.8692484,55,12.479091
31.176622,67,12.479148
3.0595827,50,12.479163
39.532192,67,12.479172
42.113323,67,12.479177
29.224134,49,12.479184
20.79213,67,12.479203
24.99753,67,12.479209
24.094635,67,12.479216
22.26503,67,12.479224
17.526428,67,12.479238
-8.944141,46,12.479249
41.03122,67,12.479263
39.787445,67,12.479269
31.712461,67,12.479276
14.132185,67,12.4793
37.527184,67,12.479307
42.22334,67,12.479316
42.7436,67,12.479329
12.12734,46,12.479339
-1.9567845,43,12.479358
33.819424,67,12.479364
30.182661,67,12.47937
54.677742,67,12.479376
14.52903,50,12.479381
38.861465,67,12.479387
26.024424,67,12.479399
41.829304,67,12.479406
-5.3581924,43,12.479413
-0.603035,53,12.479419
25.870043,67,12.479426
41.20261,67,12.479433
44.332943,67,12.479441
13.977232,67,12.479447
34.55157,67,12.479462
26.295408,67,12.479467
-3.5742412,43,12.479475
2.6526108,54,12.479486
19.10934,67,12.479498
10.144566,52,12.479514
48.398354,67,12.47952
20.875689,67,12.479528
4.147788,44,12.479534
25.16161,67,12.479541
10.054033,48,12.479549
-11.923128,43,12.479558
9.487804,53,12.479566
17.680103,67,12.479572
21.840195,67,12.479588
31.741962,67,12.479596
-8.103363,46,12.479602
-0.10343981,49,12.479609
16.38898,67,12.479621
38.823284,67,12.479627
-16.403915,31,12.658624
26.23666,56,12.658679
10.983709,48,12.658691
18.232645,68,12.658698
-11.934194,36,12.658707
24.42815,68,12.658714
3.964141,48,12.658722
33.05465,68,12.658731
18.931065,47,12.65874
-14.766374,43,12.65875
-3.0223505,49,12.658756
23.450802,45,12.658761
36.385185,68,12.658767
11.837683,68,12.658773
6.5053797,58,12.658782
9.649004,52,12.658788
12.512743,68,12.658798
-11.224262,43,12.658804
-10.746708,44,12.658812
9.712575,48,12.658819
32.76543,68,12.658827
52.48761,68,12.658837
4.820821,43,12.658844
7.4979267,45,12.658856
17.500946,68,12.658875
18.345253,68,12.658882
49.187954,68,12.658904
49.256096,68,12.658916
29.877756,51,12.658931
9.499186,51,12.658937
11.909805,51,12.658944
56.58583,68,12.658952
40.785236,68,12.658962
14.534603,68,12.658969
57.26919,68,12.658976
5.227171,44,12.658991
20.048042,48,12.659007
32.408493,68,12.659016
51.5612,68,12.659023
19.694006,50,12.659029
53.639526,68,12.659035
37.65677,68,12.659045
-7.0343447,44,12.659058
-0.5216353,49,12.659068
22.603878,68,12.659074
-7.367277,45,12.659092
22.427586,68,12.659098
44.86404,68,12.659112
47.96792,68,12.659119
40.40186,68,12.659127
28.601952,68,12.659135
49.182953,68,12.659142
32.169353,68,12.659147
41.08154,68,12.659153
52.195015,69,13.114876
29.34701,69,13.114942
23.811163,69,13.114957
22.492727,69,13.114966
45.39277,69,13.114976
25.68285,51,13.114988
-3.2755117,46,13.114996
47.582962,69,13.115003
41.34716,69,13.115012
19.86124,69,13.115018
3.920227,52,13.115025
42.26697,69,13.115033
29.571348,55,13.115039
8.662268,54,13.115045
17.576452,69,13.11506
8.263755,50,13.11507
1.8777103,55,13.115079
20.06001,51,13.115084
7.875862,49,13.115095
17.191177,47,13.115105
32.885098,69,13.115111
28.679775,69,13.115123
17.979095,52,13.115129
29.87352,69,13.115134
39.498802,69,13.115145
-5.739703,45,13.115155
-7.0154247,47,13.115161
48.41277,69,13.115166
41.451637,69,13.115173
13.414108,50,13.115183
34.256977,69,13.11519
8.217812,49,13.115201
50.76793,69,13.115221
58.461807,69,13.11523
45.551933,69,13.115241
35.01217,69,13.115249
19.394627,69,13.115254
46.741848,69,13.115265
12.941607,53,13.115273
19.01276,55,13.11528
-8.344907,45,13.115286
25.679295,69,13.115293
-12.368908,44,13.115299
26.016893,69,13.115305
0.72936106,46,13.115324
2.325151,44,13.115334
23.312208,69,13.115343
48.456093,69,13.115352
-13.298483,39,13.11536
54.669346,69,13.115367
56.315437,69,13.115375
49.692528,69,13.11538
-7.857545,39,13.115388
40.046688,69,13.115394
35.202667,69,13.115408
19.197994,69,13.115416
48.04351,69,13.115423
50.77897,70,13.299665
-15.37583,35,13.29973
21.593674,70,13.29974
27.06849,70,13.299754
0.9317374,47,13.299762
49.906506,70,13.299774
51.021515,70,13.299785
-5.487878,47,13.299791
21.78765,70,13.299797
34.78224,70,13.299804
18.96178,70,13.299818
58.83261,70,13.299825
33.413765,70,13.299832
-7.255661,47,13.299842
-6.6939507,46,13.29985
26.621468,70,13.299864
-0.61275434,46,13.299877
56.918755,70,13.299884
15.37231,53,13.299893
30.328115,70,13.299899
0.2274561,49,13.299904
6.6133404,48,13.29991
20.470604,70,13.299918
24.627823,54,13.299924
11.390268,70,13.299931
50.40936,70,13.299936
10.607855,55,13.299949
7.870512,45,13.299957
31.415926,70,13.299964
35.769405,70,13.299977
46.725468,70,13.299983
39.642128,70,13.299989
42.98025,70,13.300001
39.4524,70,13.300008
32.38399,70,13.300016
-6.558392,48,13.300025
13.590082,45,13.300036
8.798383,50,13.300041
22.587933,70,13.300048
50.610123,70,13.300054
25.857903,70,13.300068
4.138465,49,13.300077
32.00364,70,13.300083
-5.516533,46,13.300091
7.216029,48,13.300096
23.713705,70,13.300103
36.806602,70,13.300111
29.27076,70,13.300121
41.972286,70,13.30013
16.542063,53,13.300138
22.14365,54,13.300143
18.85615,70,13.300154
-7.8608503,35,13.30016
44.65507,70,13.300166
47.63019,70,13.300176
25.459095,70,13.300186
27.44669,70,13.300191
24.802572,70,13.300196
-2.7228777,44,13.300212
23.719011,55,13.300218
42.23799,70,13.300223
33.58962,70,13.300231
42.592842,70,13.300237
47.095726,70,13.300242
31.59081,71,13.486686
24.232367,71,13.486741
25.98682,53,13.486754
-6.5453553,44,13.48676
29.830412,71,13.486771
44.05903,71,13.486777
17.745075,50,13.48679
41.28949,71,13.486804
0.6059954,47,13.486813
-5.3863792,46,13.486824
35.141388,53,13.486834
16.657263,44,13.486839
55.081226,71,13.486848
1.664123,48,13.486856
-9.3230505,42,13.486876
37.00758,71,13.486889
14.014912,50,13.486898
5.0417557,54,13.486908
39.43261,71,13.486918
1.0653801,53,13.486923
20.695965,71,13.48694
41.654427,71,13.486948
50.15445,71,13.486955
19.064096,60,13.486963
-7.4562836,44,13.48697
-8.067638,44,13.486977
41.77504,71,13.486997
6.170566,54,13.487003
14.796255,42,13.48701
30.448061,54,13.487015
55.47904,71,13.487021
12.821697,48,13.487028
-3.1024995,41,13.487037
4.642227,47,13.487056
-2.8744059,46,13.487062
17.298378,53,13.487067
-2.6055412,47,13.487072
5.150658,54,13.487077
49.395546,71,13.487082
37.022903,71,13.487101
42.134434,71,13.487109
23.971466,55,13.487122
58.789017,71,13.487128
51.066795,71,13.487134
10.291231,52,13.487141
60.127697,71,13.487147
3.738367,51,13.487152
7.1944685,52,13.48716
48.411747,71,13.487165
16.13072,53,13.487177
-3.981182,48,13.487192
8.586739,48,13.487198
27.30951,57,13.677721
20.880558,56,13.677779
-5.455983,40,13.677792
45.19046,72,13.677802
30.271584,52,13.677811
14.18943,51,13.67782
21.561615,50,13.677832
49.538033,72,13.677837
28.39705,56,13.677843
54.64208,72,13.677848
48.60878,72,13.677855
32.08866,72,13.677869
39.408546,72,13.677875
14.494712,54,13.677881
37.478973,72,13.67789
14.612593,44,13.677896
36.86103,72,13.677901
21.646854,47,13.677911
22.041565,57,13.677922
46.427937,72,13.67793
29.884308,72,13.677936
55.565163,72,13.677943
25.445572,72,13.677955
30.091537,72,13.677967
-6.82707,47,13.677974
46.60951,72,13.677982
51.730766,72,13.677992
16.98672,72,13.677999
17.786547,56,13.67801
40.025852,72,13.678017
18.715567,46,13.678028
19.44419,51,13.678035
20.736696,55,13.678041
33.838856,72,13.678053
51.083652,72,13.678059
-6.9555426,45,13.678064
30.061832,72,13.678079
53.168217,72,13.678085
18.469984,46,13.678094
25.53807,72,13.678109
34.78872,55,13.678119
43.215622,72,13.678123
27.345545,72,13.67813
51.911167,72,13.678142
46.772255,72,13.678148
35.566658,55,13.678154
46.691475,72,13.678162
20.215118,57,13.678167
29.50029,72,13.678178
53.862957,72,13.678185
41.964134,72,13.678191
51.02321,72,13.678195
31.614784,72,13.678205
56.76952,72,13.678216
51.724247,72,13.678226
20.94869,72,13.678234
22.978308,57,13.67824
45.762886,72,13.678247
38.9824,72,13.678253
18.073753,72,13.678258
16.457033,54,13.870844
28.559502,52,13.870903
0.55355215,48,13.870921
61.54828,73,13.870932
30.933178,54,13.870939
7.0174465,48,13.870948
22.298876,56,13.870956
30.160786,52,13.870966
26.229128,73,13.870976
19.813406,54,13.870984
33.6115,56,13.87099
47.582367,73,13.871
10.419128,52,13.871005
16.026411,61,13.871018
45.192917,73,13.871032
40.867737,73,13.871041
47.043842,73,13.871048
60.091988,73,13.871061
31.741522,57,13.871066
55.801064,73,13.871072
48.901207,73,13.87108
-3.1958704,49,13.871086
49.163746,73,13.871092
-13.099638,43,13.871097
20.537611,52,13.871117
0.7522354,54,13.871125
21.206856,73,13.871132
26.218262,73,13.87114
32.450703,73,13.871146
28.602173,73,13.871153
51.82875,73,13.871161
10.354365,57,13.87117
4.717441,50,13.871178
40.961796,73,13.871187
22.6887,57,13.871193
59.666245,73,13.871203
19.225021,54,13.87121
33.63838,60,13.87122
9.917411,53,13.871229
7.8707128,58,13.871236
63.45265,73,13.871246
23.08468,73,13.871256
3.8689256,48,13.871262
0.4936633,47,13.871269
-2.7004704,41,13.871276
7.5335336,54,13.871281
49.748905,73,13.871286
27.017216,53,13.871292
3.590321,51,13.8713
36.32334,52,13.871307
16.738937,48,13.871312
-2.3163533,52,13.871328
13.011929,56,13.871335
57.943817,73,13.871345
55.232903,73,13.871353
34.219074,73,13.871359
-7.7192073,42,13.871374
23.340021,54,13.87138
30.29551,55,13.871386
46.1572,73,13.871392
55.596485,74,14.060839
53.98103,74,14.060905
8.369753,54,14.060919
-3.4980273,49,14.06093
59.177715,74,14.060939
13.6576185,57,14.060947
18.00708,56,14.060956
-3.8162324,46,14.060964
11.426962,46,14.060972
32.64698,57,14.060981
33.409748,51,14.060989
17.979347,74,14.061005
-2.795298,44,14.061016
17.390675,51,14.061027
57.970573,74,14.061041
9.57526,51,14.061049
-9.841239,40,14.061056
21.951864,74,14.061067
15.306213,61,14.061075
-3.074263,48,14.061082
49.753765,74,14.06109
1.1978185,46,14.061143
8.784948,60,14.061177
42.261425,74,14.061198
62.296597,74,14.061216
60.11989,74,14.061231
9.753435,56,14.061244
14.06193,47,14.061268
13.213143,48,14.061291
44.496082,74,14.061311
-8.775381,43,14.06134
30.357037,51,14.061357
22.821424,48,14.06137
-0.78859425,48,14.061384
58.245617,74,14.061415
8.447921,50,14.061436
31.337597,53,14.061459
22.046017,54,14.061474
63.073162,74,14.061487
52.395798,74,14.061503
27.427027,58,14.061517
56.789455,74,14.06153
64.319016,74,14.061548
16.464752,49,14.06156
19.80154,50,14.061578
33.235672,55,14.061606
7.25027,45,14.061622
48.183044,74,14.061637
35.620182,74,14.061658
53.267197,74,14.061679
9.781394,56,14.061702
56.74853,74,14.061721
22.05963,51,14.061737
43.96254,74,14.061754
21.011835,54,14.061772
8.929883,54,14.061792
54.102726,74,14.061808
-0.8687291,48,14.061821
62.56546,74,14.061845
20.957779,50,14.06187
18.201927,47,14.061893
-5.403454,47,14.061921
28.497402,53,14.061935
57.25621,74,14.06195
35.602985,74,14.061965
32.896053,63,14.246885
54.394062,75,14.246951
25.004,54,14.246961
-5.45076,48,14.246967
60.469723,75,14.246976
39.60673,75,14.246982
48.259716,75,14.246989
53.627476,75,14.246994
65.317924,75,14.247002
29.468578,75,14.247008
11.754273,47,14.247015
7.5073576,46,14.247026
62.137466,75,14.247031
17.43422,47,14.247036
17.199518,47,14.247041
57.059216,75,14.247048
29.345114,51,14.247053
28.152225,58,14.24706
8.6007595,48,14.247066
54.706093,75,14.247073
-0.5229554,46,14.247081
8.731937,47,14.247092
17.37473,45,14.247097
15.073668,50,14.247105
27.57379,57,14.247113
52.58604,75,14.247119
59.803696,75,14.247125
20.414776,56,14.247132
59.602657,75,14.247142
31.203236,51,14.247149
2.2204852,52,14.247165
46.02059,75,14.247172
53.825344,75,14.247177
56.552998,75,14.247185
-4.4002256,42,14.247193
19.639034,55,14.247198
33.795475,75,14.247206
44.308537,75,14.247221
36.626247,75,14.247249
35.400192,75,14.247255
12.117492,51,14.247262
19.182499,48,14.24728
55.23421,75,14.247288
40.077545,75,14.247298
60.690754,75,14.247304
54.4533,75,14.247311
0.28526855,45,14.247318
54.24561,75,14.247333
14.095852,59,14.247338
45.02987,57,14.247344
60.888733,75,14.247351
51.009598,75,14.247356
32.639458,75,14.247364
13.034486,56,14.247369
13.100555,53,14.247379
-3.2596364,47,14.247387
46.457375,75,14.247393
-11.421148,40,14.247399
13.132155,49,14.247405
58.17731,75,14.24741
15.234789,58,14.247417
8.612932,54,14.247424
37.25985,75,14.247435
13.657935,52,14.247443
12.291699,51,14.438482
65.78445,76,14.43855
33.435387,55,14.438565
11.785696,56,14.438573
33.513275,76,14.43858
43.963646,76,14.438586
32.233654,54,14.438593
10.881752,54,14.438602
22.53323,49,14.438607
41.648643,76,14.438615
49.79633,76,14.438623
23.61541,52,14.438631
37.780415,57,14.438637
61.40166,76,14.438642
24.891895,54,14.438654
50.918713,76,14.438663
60.67406,76,14.438672
19.968977,50,14.438678
61.331966,76,14.438683
34.76478,56,14.438688
49.78565,76,14.438694
57.27573,76,14.438704
60.46377,76,14.438715
16.497667,50,14.438723
34.103996,76,14.438729
25.986147,63,14.438738
62.794594,76,14.438748
57.677288,76,14.438757
65.44576,76,14.438764
57.462494,76,14.438774
-6.319438,49,14.438779
23.888689,52,14.438786
59.72598,76,14.438791
38.0706,76,14.438801
20.8674,55,14.438809
47.159363,76,14.438823
18.198732,47,14.43883
32.609993,76,14.438842
50.304333,76,14.43885
38.382908,57,14.438856
17.316809,50,14.438867
31.73845,58,14.438877
49.40755,76,14.438883
-14.007264,40,14.43889
5.8603816,52,14.438895
-6.8795056,40,14.4389
61.065952,76,14.438906
58.95809,76,14.438912
34.36022,55,14.43892
0.86344624,44,14.438925
13.497639,57,14.438932
57.01803,76,14.43894
45.90808,62,14.438945
-4.529686,46,14.438954
34.364216,56,14.438965
61.513985,76,14.438972
23.525637,58,14.438978
42.278015,76,14.438985
-3.1014585,48,14.438992
2.3022294,52,14.438997
6.139375,54,14.439012
35.19483,76,14.439021
8.54784,56,14.439032
52.579445,77,14.62331
55.12861,77,14.623366
28.310467,77,14.623378
30.569477,63,14.623389
30.12485,52,14.623399
25.696213,51,14.623406
63.789005,77,14.623411
59.373695,77,14.623419
63.582405,77,14.623425
53.827602,77,14.623443
37.100914,77,14.623448
36.916477,59,14.623454
32.26759,77,14.623459
64.62298,77,14.62347
32.544262,57,14.623476
23.275656,56,14.623488
22.041344,50,14.623494
24.775082,51,14.623503
59.27257,77,14.62351
65.536156,77,14.623518
62.935986,77,14.623525
43.82426,59,14.623535
27.689344,50,14.62354
49.427124,77,14.623548
43.74544,59,14.623554
17.95917,48,14.623562
45.11475,61,14.623572
66.032295,77,14.623579
60.964367,77,14.623588
58.486988,77,14.623595
9.557365,48,14.623604
51.01233,77,14.623611
37.169357,77,14.623619
47.627605,77,14.623629
31.73471,55,14.623647
54.893238,77,14.623653
2.21072,51,14.623659
65.286995,77,14.623666
27.77519,58,14.623673
53.952553,77,14.623681
29.826359,51,14.623687
19.32139,53,14.623697
20.578135,53,14.623704
54.732586,77,14.623712
10.544064,51,14.623718
20.150187,56,14.623728
28.514727,55,14.623734
1.3743544,52,14.623742
5.722712,44,14.623749
62.67243,77,14.62376
19.822138,59,14.623766
22.91221,57,14.623774
25.638613,54,14.623791
50.228004,77,14.623797
23.888512,52,14.623802
42.719307,60,14.623809
19.298605,47,14.623817
36.454807,60,14.623827
8.782497,49,14.623833
20.003736,53,14.623838
24.57841,52,14.623844
59.007195,77,14.623864
15.709393,46,14.623871
59.716965,77,14.623876
31.05247,52,14.623881
13.937983,45,14.623896
37.735386,58,14.623908
61.957794,77,14.623916
42.089283,62,14.623922
20.968847,57,14.623933
65.09393,78,14.810986
46.6738,64,14.811041
48.522594,65,14.811058
61.409397,78,14.811086
65.66437,78,14.811096
60.0057,78,14.811115
4.5711694,45,14.811133
61.609802,78,14.811145
23.260153,54,14.811155
21.543581,59,14.811171
62.836037,78,14.811184
13.484953,51,14.811198
22.595274,78,14.811208
56.257145,78,14.81122
63.093384,78,14.811236
21.57711,52,14.81125
64.74078,78,14.81127
64.3893,78,14.811281
28.108822,49,14.81129
20.768969,51,14.811299
17.527233,51,14.811312
67.02025,78,14.811326
62.415222,78,14.811338
59.148598,78,14.811349
12.092266,53,14.811361
42.875374,56,14.81138
39.032368,78,14.811388
56.869232,78,14.811393
23.45303,54,14.811399
64.37436,78,14.811406
16.39243,51,14.811411
28.543951,64,14.811421
5.7847857,48,14.811427
51.952015,78,14.811441
65.72638,78,14.811445
65.09757,78,14.811451
59.74343,78,14.811467
62.675953,78,14.811473
15.350146,52,14.811479
2.3394716,49,14.811488
26.83395,57,14.811493
42.256527,56,14.811502
56.6635,78,14.81151
14.428137,53,14.811515
52.976097,78,14.811522
30.188997,62,14.811531
12.438463,49,14.811537
57.199127,78,14.811543
63.062363,78,14.811559
60.06099,78,14.811565
34.572945,57,14.811578
25.1292,58,14.811585
66.78119,78,14.811591
3.225646,54,14.811596
2.430097,46,14.811603
32.460026,78,14.811608
67.23542,78,14.811616
53.417305,78,14.811625
33.53712,55,14.81163
19.056858,54,14.811641
5.559635,49,14.811647
18.686703,52,14.811652
34.428623,59,14.811659
66.68101,78,14.811671
37.923447,61,14.811678
41.19866,78,14.811684
30.448874,56,14.81169
46.170277,63,14.811698
14.303771,50,14.811706
18.507101,53,14.811711
33.028618,57,15.003411
7.433838,56,15.003475
21.69104,53,15.003487
28.900629,49,15.003495
13.4585085,52,15.003505
42.0155,59,15.003513
21.364975,51,15.00352
7.77173,58,15.003527
56.547745,79,15.003537
4.7713184,49,15.003543
40.788567,59,15.003551
66.45443,79,15.00356
22.16159,51,15.003567
25.698366,48,15.003577
6.0368075,48,15.003584
34.51521,53,15.003599
30.088034,53,15.003606
20.731182,53,15.003621
-7.88043,43,15.003627
67.70116,79,15.003635
12.996343,53,15.003641
59.46405,79,15.003648
15.559251,55,15.003661
30.758104,54,15.003668
41.99094,58,15.003679
22.70634,48,15.003692
4.22112,52,15.003704
23.020046,55,15.003716
38.933807,61,15.003731
12.266275,53,15.003737
29.393211,64,15.003744
44.138355,79,15.003756
68.15835,79,15.003762
44.55832,79,15.003768
8.69404,48,15.003775
36.642315,56,15.003782
21.066198,50,15.003788
19.041697,46,15.003795
68.44541,79,15.003804
51.456436,79,15.00381
22.96698,62,15.003817
34.93891,79,15.003823
16.674791,48,15.003836
36.82145,79,15.003855
42.80922,79,15.003868
-8.407434,43,15.003879
37.411407,60,15.003888
27.678164,53,15.003894
18.592442,52,15.003899
4.848567,46,15.003907
47.507793,79,15.003915
7.5983496,44,15.003921
33.00762,55,15.003928
32.21635,49,15.003936
0.3012812,46,15.003949
65.82062,79,15.003955
25.639015,44,15.003962
67.39901,79,15.003973
19.32948,55,15.003984
46.67335,80,15.193887
63.088825,80,15.193948
41.511616,58,15.193961
5.177533,48,15.193969
14.198281,48,15.193982
62.90102,80,15.193988
28.250858,55,15.193994
35.532547,55,15.194003
52.973133,80,15.194009
63.452736,80,15.194025
14.238316,43,15.194035
29.920717,50,15.19404
27.611004,50,15.194046
61.270153,80,15.194052
48.886444,80,15.194075
53.96339,80,15.194091
5.4810934,49,15.194099
70.01829,80,15.194104
55.29687,80,15.194116
69.404884,80,15.194121
29.48389,55,15.194128
69.06293,80,15.194136
6.4636674,54,15.194143
10.802643,47,15.194148
32.917843,57,15.194153
56.78962,80,15.194159
50.83769,80,15.194169
22.148909,80,15.194179
20.914513,55,15.194185
-0.170856,49,15.194198
13.268897,46,15.194204
42.748386,56,15.194209
19.373951,52,15.194218
43.751484,60,15.194223
42.728176,60,15.19424
33.102253,53,15.194248
45.864044,65,15.194255
24.402077,46,15.194259
65.05931,80,15.194265
1.0758204,48,15.194272
59.090652,80,15.194278
-7.750841,44,15.194286
68.08323,80,15.194292
36.60129,80,15.194309
39.574627,61,15.194314
31.854794,55,15.194322
12.519417,60,15.194329
40.93903,59,15.19435
69.406525,80,15.19437
29.40521,59,15.194377
44.70319,80,15.194386
-5.5208073,48,15.194394
38.24901,81,15.387805
63.842335,81,15.387867
23.469456,60,15.387889
-10.784668,40,15.387896
22.415106,46,15.387902
59.264153,81,15.387909
37.34512,54,15.387933
24.6274,55,15.387942
44.032944,58,15.387955
55.392998,70,15.387965
-6.8450656,47,15.387972
59.47315,81,15.387978
46.270172,81,15.387986
55.9789,81,15.388003
19.123913,50,15.38801
69.84953,81,15.388017
5.4405165,48,15.388027
69.62172,81,15.388046
66.63297,81,15.388064
21.295124,54,15.38807
5.0078497,45,15.388077
28.839224,61,15.388092
37.98802,62,15.388101
33.884487,51,15.388107
62.518547,81,15.388113
40.485603,81,15.388121
30.934263,54,15.388131
69.52528,81,15.388138
26.3488,56,15.388145
41.005466,62,15.38815
9.4389715,45,15.388156
22.75771,46,15.388169
55.62702,81,15.388175
48.391735,81,15.38818
57.621628,81,15.388189
42.773567,57,15.388195
21.450851,53,15.388207
4.277852,51,15.388212
-1.273684,45,15.388218
52.138832,81,15.388222
45.031506,58,15.388228
62.145756,81,15.388235
10.386331,47,15.388243
65.03399,81,15.388248
-11.66371,37,15.388263
41.85525,58,15.580921
40.161816,55,15.580985
67.176476,82,15.581004
33.085835,57,15.581015
29.7371,50,15.581023
23.98779,54,15.581035
42.455795,58,15.581043
35.17232,59,15.58106
25.545588,54,15.581086
41.06554,82,15.581096
37.446224,57,15.581116
66.60853,82,15.581129
33.258472,58,15.581153
70.756744,82,15.581164
25.958729,50,15.581173
65.97645,82,15.581196
35.99609,55,15.581207
-4.9949226,43,15.581219
33.217144,53,15.581237
58.151993,82,15.581248
4.659512,49,15.581263
20.92452,47,15.581272
54.278656,69,15.581288
58.24434,82,15.581299
60.114162,82,15.58131
9.716825,46,15.581328
23.991226,48,15.581348
20.346642,49,15.581358
22.693537,49,15.581367
47.562626,63,15.581378
43.05825,61,15.581393
39.77814,55,15.581403
34.589005,56,15.581414
50.8262,82,15.581425
30.72568,53,15.581452
64.183334,82,15.581466
28.833961,53,15.581476
4.8750234,52,15.581487
22.381742,48,15.581501
3.8960705,51,15.58151
33.711937,58,15.581519
20.421104,50,15.581537
42.552494,59,15.581563
59.243904,82,15.581587
28.121809,52,15.581607
53.68412,82,15.58162
56.649178,82,15.581636
65.73401,82,15.581681
18.685879,47,15.769878
69.13168,83,15.769943
29.709675,53,15.769962
72.21078,83,15.76997
45.257294,83,15.769984
32.961903,66,15.76999
60.656586,83,15.770014
55.398933,83,15.77002
4.7983103,49,15.770027
19.801834,49,15.770034
43.70659,67,15.770041
55.768585,83,15.770051
24.07165,53,15.770057
69.0991,83,15.770078
35.41717,55,15.770088
37.623066,55,15.770093
55.43494,83,15.770111
52.168575,83,15.770115
20.50888,50,15.770123
28.949986,52,15.770129
41.982975,62,15.770135
65.13924,83,15.770143
37.451893,64,15.770151
63.363773,83,15.770162
9.854846,48,15.770168
48.980373,63,15.770175
50.167156,66,15.77018
58.131905,71,15.770188
70.8424,83,15.770192
46.848167,83,15.770199
15.919783,52,15.770209
67.205574,83,15.770219
49.9479,66,15.770226
34.446995,56,15.77023
61.378635,83,15.770236
69.03331,83,15.770244
71.1787,83,15.770256
21.766273,56,15.770269
-7.5535526,44,15.770281
57.047195,83,15.770288
21.140762,48,15.770296
49.48884,63,15.77031
0.18528509,54,15.770316
59.19894,83,15.770325
40.471565,59,15.770333
15.330467,50,15.770345
43.931522,67,15.770353
63.029495,83,15.770364
4.060882,53,15.770376
37.694225,54,15.770381
43.011417,62,15.770386
12.442324,50,15.770392
38.905155,56,15.770396
51.220364,72,15.960419
42.7959,60,15.960479
69.824905,84,15.96049
-13.332949,41,15.960522
54.669777,68,15.960533
66.2308,84,15.960543
42.00138,57,15.960548
14.494318,54,15.960554
68.08912,84,15.960562
72.177025,84,15.960569
-5.20364,42,15.960578
46.626995,61,15.960593
52.517166,69,15.960598
47.069256,61,15.960606
36.104168,57,15.960615
3.715567,52,15.960629
23.58492,51,15.960637
10.222025,49,15.960642
46.562862,65,15.960651
73.56557,84,15.960657
68.07304,84,15.960666
24.721142,49,15.960671
15.146117,47,15.960677
56.341114,69,15.960691
37.664513,54,15.960718
37.929176,59,15.960725
57.08216,69,15.96073
42.962605,84,15.960743
36.849083,53,15.96075
34.198357,58,15.960761
68.18127,84,15.960778
20.202473,53,15.960785
48.56694,62,15.960801
41.17445,65,15.960809
44.303055,61,15.960822
28.468517,50,15.960829
45.27742,84,15.960834
41.93003,63,15.960847
70.73067,84,15.960859
47.590527,67,15.960871
32.060047,56,15.960876
20.968004,51,15.960882
70.65311,84,15.960888
45.696228,65,15.960899
50.040024,64,15.960907
26.137695,54,15.960912
71.271805,84,15.960919
-6.705169,45,15.960924
66.114105,85,16.147044
40.860184,59,16.147101
31.026009,49,16.147121
40.731823,58,16.147128
38.894783,56,16.147134
43.19876,60,16.147141
43.344868,64,16.147149
48.110462,66,16.147155
22.666346,48,16.147171
10.959978,48,16.147178
35.41295,60,16.147184
46.43581,64,16.147192
71.825485,85,16.147204
19.406874,55,16.147212
37.215622,56,16.147221
36.9447,55,16.147232
18.63966,57,16.147239
37.82094,55,16.147245
73.865135,85,16.147261
48.409035,67,16.147275
20.585571,56,16.14728
19.79841,50,16.147286
61.926723,85,16.147291
67.52411,85,16.147302
22.736202,51,16.147308
46.662975,68,16.147314
