#{"t_start": 1747074452.409167, "env_id": "None"}
r,l,t
0.61945236,250,77.138616
0.7167449,250,77.138621
0.6172681,250,77.138626
0.6279926,250,77.13863
0.7409292,250,77.138635
0.63803214,250,77.13864
0.678377,250,77.138644
0.72465235,250,77.138649
0.63721186,250,77.138654
0.6741112,250,77.138658
0.649567,250,77.138663
0.76496565,250,77.138668
0.613138,250,77.138674
0.646142,250,77.138678
0.6929316,250,77.138683
0.66922915,250,77.138687
0.7554256,250,77.138692
0.64061624,250,77.138696
0.66664225,250,77.138701
0.72872686,250,77.138706
0.69409364,250,77.13871
0.6592086,250,77.138715
0.6657823,250,77.13872
0.6357075,250,77.138725
0.6666832,250,77.13873
0.682312,250,77.138734
0.63203794,250,77.138739
0.7870943,250,77.138743
0.71684796,250,77.138748
0.6214474,250,77.138753
0.74410194,250,77.138758
0.6517986,250,77.138762
0.8248505,250,77.138767
0.64448035,250,77.138772
0.6474657,250,77.138777
0.7913623,250,77.138782
0.657596,250,77.138787
0.68284947,250,77.138792
0.6421899,250,77.138796
0.7644848,250,77.1388
0.6157863,250,77.138805
0.6125616,250,77.13881
0.63458925,250,77.138814
0.7546682,250,77.138819
0.6211386,250,77.138823
0.60483634,250,77.138828
0.6485694,250,77.138832
0.6542234,250,77.138837
0.6398243,250,77.138841
0.64904165,250,77.138846
0.64428174,250,77.138851
0.6434155,250,77.138855
0.7573804,250,77.13886
0.697861,250,77.138865
0.6654395,250,77.138869
0.68243515,250,77.138874
0.6308365,250,77.138878
0.61637264,250,77.138883
0.67035264,250,77.138888
0.6726783,250,77.138892
0.6481139,250,77.138897
0.68372,250,77.138901
0.65539545,250,77.138906
0.62151164,250,77.138911
0.7905282,250,77.138916
0.64002335,250,77.138921
0.6571109,250,77.138926
0.6466757,250,77.138931
0.76750606,250,77.138936
0.67482257,250,77.138941
0.767116,250,77.138945
0.66766113,250,77.13895
0.6223363,250,77.138955
0.62131053,250,77.138959
0.6877864,250,77.138964
0.64559233,250,77.138969
0.6539871,250,77.138974
0.75405633,250,77.138978
0.6484034,250,77.138983
0.62904185,250,77.138987
0.74430346,250,77.138992
0.64319044,250,77.138999
0.7477847,250,77.139003
0.6806854,250,77.139008
0.706886,250,77.139013
0.6963646,250,77.139017
0.6242032,250,77.139022
0.67149067,250,77.139026
0.693435,250,77.139031
0.6931723,250,77.139036
0.6431794,250,77.13904
0.7963501,250,77.139045
0.64292514,250,77.13905
0.61703396,250,77.139054
0.6203044,250,77.139059
0.72878474,250,77.139063
0.6841375,250,77.139068
0.80779445,250,77.139073
0.6123698,250,77.139077
0.6258501,250,77.139082
0.7208048,250,77.139087
0.65944046,250,77.139091
0.6312399,250,77.139096
0.7416993,250,77.1391
0.68463093,250,77.139105
0.804191,250,77.13911
0.65155,250,77.139115
0.7007347,250,77.139119
0.71412444,250,77.139124
0.6641964,250,77.139128
0.71988344,250,77.139133
0.6734101,250,77.139138
0.7230924,250,77.139142
0.7079954,250,77.139147
0.65736747,250,77.139152
0.6800128,250,77.139157
0.71624494,250,77.139161
0.69803345,250,77.139166
0.69137335,250,77.139171
0.6395811,250,77.139175
0.74313366,250,77.139179
0.6363302,250,77.139184
0.70698947,250,77.139189
0.6793054,250,77.139193
0.62096065,250,77.139198
0.736154,250,77.139203
0.63614815,250,77.139207
0.6768338,250,77.139212
0.627542,250,77.139217
0.8004499,250,77.139222
0.66822094,250,77.139226
0.6654594,250,77.139231
0.64369327,250,77.139236
0.684681,250,77.13924
0.77406776,250,77.139245
0.6947919,250,77.13925
0.65553147,250,77.139255
0.63543993,250,77.139259
0.6748311,250,77.139264
0.76085293,250,77.139268
0.6520786,250,77.139273
0.68190724,250,77.139277
0.63208616,250,77.139282
0.67629457,250,77.139287
0.61560893,250,77.139292
0.6655834,250,77.139296
0.6779479,250,77.139301
0.69593424,250,77.139306
0.7996991,250,77.13931
0.75147593,250,77.139315
0.6682986,250,77.13932
0.7634787,250,77.139324
0.70950913,250,77.139328
0.6549054,250,77.139333
0.787737,250,77.139338
0.6788796,250,77.139342
0.6444064,250,77.139347
0.6936375,250,77.139351
0.6862255,250,77.139356
0.6500844,250,77.13936
0.6102749,250,77.139365
0.6623712,250,77.139369
0.66368103,250,77.139374
0.73670566,250,77.139379
0.630966,250,77.139383
0.6263033,250,77.139388
0.6461525,250,77.139392
0.61813647,250,77.139397
0.6591996,250,77.139401
0.6533421,250,77.139406
0.66214716,250,77.139411
0.6627407,250,77.139416
0.6823625,250,77.139421
0.7592054,250,77.139425
0.61799634,250,77.13943
0.6913405,250,77.139435
0.6447501,250,77.139439
0.805184,250,77.139443
0.6353887,250,77.139448
0.6346534,250,77.139453
0.6374969,250,77.139457
0.6561837,250,77.139462
0.7505139,250,77.139466
0.6453326,250,77.139471
0.8026086,250,77.139476
0.69447875,250,77.13948
0.69576436,250,77.139484
0.68058574,250,77.139489
0.75379217,250,77.139494
0.61668867,250,77.139499
0.6422235,250,77.139503
0.755603,250,77.139508
0.6556204,250,77.139513
0.63449883,250,77.139517
0.6636585,250,77.139522
0.6753138,250,77.139526
0.6485055,250,77.139531
0.75836825,250,77.139536
0.63436323,250,77.13954
0.7061519,250,77.139545
0.7326622,250,77.139555
0.7819534,250,77.13956
0.63220423,250,77.139565
0.64764994,250,77.139569
0.6394558,250,77.139574
0.719261,250,77.139579
0.644935,250,77.139584
0.73838055,250,77.139588
0.6406223,250,77.139593
0.6268786,250,77.139597
0.63277894,250,77.139602
0.7025485,250,77.139606
0.6152437,250,77.139611
0.6362427,250,77.139616
0.6511106,250,77.139621
0.6665781,250,77.139625
0.6659559,250,77.13963
0.7837227,250,77.139634
0.7062837,250,77.139639
0.63982534,250,77.139644
0.64193434,250,77.139648
0.6902705,250,77.139653
0.73302346,250,77.139657
0.7560435,250,77.139662
0.6371186,250,77.139667
0.6842462,250,77.139671
0.65849614,250,77.139676
0.68333304,250,77.139681
0.6225449,250,77.139685
0.71725464,250,77.139689
0.744977,250,77.139694
0.6620969,250,77.139699
0.6561157,250,77.139706
0.6539051,250,77.13971
0.6173541,250,77.139715
0.6785094,250,77.139719
0.64938045,250,77.139724
0.64947355,250,77.139729
0.6863592,250,77.139734
0.68114203,250,77.139738
0.6341313,250,77.139743
0.6597436,250,77.139749
0.7146275,250,77.139757
0.6570651,250,77.139764
0.71896034,250,77.139768
0.65327835,250,77.139774
0.61724216,250,77.139779
0.636155,250,77.139783
0.79072225,250,77.139788
0.6241987,250,77.139792
0.66387886,250,77.139797
0.6086829,250,77.139802
0.66284454,250,77.139808
0.6392392,250,77.139813
0.72173125,250,77.139817
0.63616824,250,77.139822
0.6676023,250,77.139827
0.75051546,250,77.139831
0.7919448,250,77.139836
0.7965528,250,77.13984
0.7247748,250,77.139845
0.661249,250,77.13985
0.7077368,250,77.139854
0.6476516,250,77.13986
0.62543344,250,77.139867
0.6665244,250,77.139872
0.70184106,250,77.139876
0.6366586,250,77.13988
0.6646366,250,77.139885
0.77337074,250,77.13989
0.67491305,250,77.139894
0.64164335,250,77.139899
0.64251196,250,77.139904
0.61779636,250,77.139908
0.64312774,250,77.139913
0.6458308,250,77.139918
0.7393909,250,77.139924
0.6924764,250,77.139928
0.6990509,250,77.139932
0.72083384,250,77.139937
0.65633786,250,77.139942
0.7034739,250,77.139946
0.6477274,250,77.139951
0.72784257,250,77.139956
0.6326427,250,77.13996
0.65949464,250,77.139966
0.6580437,250,77.139971
0.7196357,250,77.139977
0.66434616,250,77.139981
0.693065,250,77.139986
0.67561775,250,77.139991
0.6427006,250,77.139995
0.763264,250,77.14
0.71753323,250,77.140005
0.66474515,250,77.14001
0.63193494,250,77.140015
0.66740054,250,77.140021
0.698653,250,77.140026
0.6464392,250,77.140032
0.731311,250,77.140037
0.6799212,250,77.140041
0.79316753,250,77.140046
0.6576548,250,77.140051
0.7446455,250,77.140056
0.61074674,250,77.14006
0.61304104,250,77.140065
0.6307765,250,77.14007
0.6149569,250,77.140074
0.64797944,250,77.140079
0.7754841,250,77.140084
0.68156236,250,77.14009
0.6477878,250,77.140095
0.63439995,250,77.1401
0.6513307,250,77.140105
0.68366283,250,77.140109
0.6627827,250,77.140114
0.69305944,250,77.140119
0.6657433,250,77.140123
0.74593914,250,77.140128
0.64332896,250,77.140133
0.72071594,250,77.140137
0.6363755,250,77.140142
0.6875307,250,77.140148
0.6400106,250,77.140152
0.7384606,250,77.140157
0.6571771,250,77.140162
0.635561,250,77.140166
0.72653234,250,77.140171
0.6058051,250,77.140178
0.6172238,250,77.140183
0.63075,250,77.140188
0.6294652,250,77.140192
0.6235516,250,77.140196
0.66473913,250,77.140202
0.60360473,250,77.140207
0.64487046,250,77.140212
0.62187964,250,77.140216
0.64260715,250,77.140221
0.69378495,250,77.140226
0.7255246,250,77.14023
0.64298046,250,77.140235
0.73632085,250,77.140239
0.76985323,250,77.140244
0.68357307,250,77.140249
0.66866374,250,77.140255
0.6049838,250,77.14026
0.6511722,250,77.140265
0.70195425,250,77.140269
0.7934313,250,77.140274
0.70903635,250,77.140278
0.73383003,250,77.140283
0.6906731,250,77.140288
0.7363044,250,77.140293
0.67991734,250,77.140297
0.7775548,250,77.140302
0.71849895,250,77.140307
0.6845046,250,77.140313
0.6514922,250,77.140318
0.67273366,250,77.140322
0.6947726,250,77.140327
0.6584286,250,77.140333
0.7936855,250,77.140338
0.7910395,250,77.140342
0.7094934,250,77.140347
0.6202938,250,77.140351
0.7213532,250,77.140356
0.67159456,250,77.14036
0.73008716,250,77.140365
0.67211527,250,77.140371
0.6867967,250,77.140375
0.82532346,250,77.140381
0.6969321,250,77.140386
0.5991493,250,77.140391
0.7317336,250,77.140395
0.67230797,250,77.1404
0.6323775,250,77.140405
0.7627885,250,77.140409
0.69406104,250,77.140414
0.7477717,250,77.140418
0.6658801,250,77.140424
0.73949903,250,77.140429
0.6655545,250,77.140434
0.6291252,250,77.140438
0.6418158,250,77.140443
0.68249494,250,77.140447
0.72917366,250,77.140452
0.7013357,250,77.140456
0.73421246,250,77.140461
0.6625533,250,77.140466
0.670238,250,77.140471
0.7371262,250,77.140477
0.6977142,250,77.140483
0.7733465,250,77.140488
0.6538983,250,77.140492
0.6547131,250,77.140497
0.7038207,250,77.140501
0.66064304,250,77.140506
0.6352441,250,77.140511
0.65804726,250,77.140516
0.80130655,250,77.14052
0.66788137,250,77.140525
0.60721034,250,77.140529
0.63612294,250,77.140535
0.7760493,250,77.14054
0.7499082,250,77.140546
0.62058896,250,77.14055
0.64579266,250,77.140557
0.6418811,250,77.140561
0.6040593,250,77.140566
0.6562281,250,77.140571
0.7030211,250,77.140576
0.6579368,250,77.14058
0.67695653,250,77.140586
0.69435954,250,77.140591
0.723296,250,77.140597
0.70313114,250,77.140601
0.7430571,250,77.140606
0.7164425,250,77.14061
0.71750253,250,77.140615
0.6741013,250,77.14062
0.61609924,250,77.140625
0.67690533,250,77.140629
0.6921277,250,77.140634
0.6431315,250,77.140649
0.6609442,250,77.140653
0.6636199,250,77.14066
0.683354,250,77.140664
0.6802363,250,77.140669
0.6013512,250,77.140673
0.6900374,250,77.140677
0.63393444,250,77.140682
0.6937907,250,77.140687
0.7247094,250,77.140691
0.6450545,250,77.140696
0.6223241,250,77.140701
0.69858587,250,77.140706
0.6512275,250,77.140712
0.6410662,250,77.140716
0.70241934,250,77.140721
0.65343726,250,77.140725
0.7102074,250,77.14073
0.7064601,250,77.140734
0.6951163,250,77.140739
0.7474202,250,77.140744
0.62557524,250,77.140749
0.65104115,250,77.140754
0.6951603,250,77.140758
0.6905269,250,77.140763
0.76962364,250,77.140771
0.6841998,250,77.140776
0.70930815,250,77.14078
0.6346367,250,77.140785
0.6142581,250,77.14079
0.6652643,250,77.140795
0.78563535,250,77.1408
0.6864937,250,77.140806
0.6927687,250,77.140811
0.7687097,250,77.140816
0.62892437,250,77.140821
0.657373,250,77.140825
0.68573827,250,77.140831
0.64678085,250,77.140836
0.68860996,250,77.140841
0.6278026,250,77.140845
0.64417714,250,77.14085
0.71344984,250,77.140854
0.64515775,250,77.140859
0.7666803,250,77.140864
0.6435587,250,77.140868
0.6975417,250,77.140873
0.65543133,250,77.140877
0.6535213,250,77.140883
0.6110668,250,77.140888
0.653334,250,77.140893
0.73856264,250,77.140897
0.612857,250,77.140902
0.6496453,250,77.140907
0.70160043,250,77.140911
0.64254457,250,77.140916
0.6364847,250,77.14092
0.7705031,250,77.140925
0.6612143,250,77.140929
0.6470091,250,77.140935
0.77524835,250,77.140939
0.6529228,250,77.140944
0.64681417,250,77.140949
0.65158206,250,77.140953
0.67086476,250,77.14096
0.6954905,250,77.140964
0.6463108,250,77.140969
0.6846247,250,77.140973
0.6768354,250,77.140978
0.7069356,250,77.140983
0.6651983,250,77.140987
0.64674926,250,77.140994
0.73644847,250,77.140998
0.66497254,250,77.141003
0.71941304,250,77.141007
0.78455514,250,77.141014
0.78425187,250,77.141019
0.6679343,250,77.141024
0.79514897,250,77.141028
0.6756113,250,77.141033
0.6777487,250,77.141038
0.61940855,250,77.141043
0.6791509,250,77.141048
0.77072656,250,77.141055
0.6587943,250,77.14106
0.69383067,250,77.141064
0.65259004,250,77.141069
0.66855407,250,77.141073
0.6249119,250,77.141078
0.6299411,250,77.141083
0.71357954,250,77.141087
0.7999904,250,77.141091
0.66218656,250,77.141097
0.6238426,250,77.141101
0.68987703,250,77.141107
0.6410862,250,77.141112
0.8178849,250,77.141118
0.7341008,250,77.141123
0.69023436,250,77.141127
0.67589694,250,77.141132
0.74764055,250,77.141136
0.67595756,250,77.141141
0.60940397,250,77.141146
0.63128334,250,77.14115
0.64298886,250,77.141155
0.64346814,250,77.141161
0.6236335,250,77.141165
0.7259376,250,77.14117
0.69332623,250,77.141175
0.6984462,250,77.141179
0.7090609,250,77.141184
0.64968944,250,77.141188
0.6380126,250,77.141193
0.66502,250,77.141198
0.6855582,250,77.141202
0.6360497,250,77.141207
0.6779123,250,77.141211
0.7979703,250,77.141218
0.6548634,250,77.141223
0.63148147,250,77.141228
0.6035067,250,77.141233
0.64174265,250,77.141237
0.65451753,250,77.141242
0.6828306,250,77.141247
0.62978595,250,77.141251
0.6683858,250,77.141256
0.6461108,250,77.14126
0.66241217,250,77.141265
0.77937114,250,77.141271
0.66236246,250,77.141277
0.6488675,250,77.141282
0.65417546,250,77.141287
0.8035087,250,77.141291
0.6763322,250,77.141296
0.7597499,250,77.1413
0.7200436,250,77.141305
0.6368077,250,77.141309
0.6712394,250,77.141314
0.75025964,250,77.141319
0.68438184,250,77.141323
0.795375,250,77.141329
0.6879184,250,77.141334
0.6709465,250,77.141339
0.6983635,250,77.141344
0.67008334,250,77.141348
0.75669134,250,77.141355
0.6214744,250,77.141359
0.6817348,250,77.141364
0.7316277,250,77.141368
0.6387266,250,77.141373
0.6826196,250,77.141378
0.70213276,250,77.141384
0.7186623,250,77.141388
0.6745205,250,77.141393
0.7104763,250,77.141398
0.64011234,250,77.141403
0.74641937,250,77.141407
0.6430319,250,77.141412
0.6689178,250,77.141417
0.6695276,250,77.141422
0.7680256,250,77.141428
0.77820045,250,77.141433
0.67156255,250,77.141438
0.6459713,250,77.141443
0.65737695,250,77.141448
0.7394824,250,77.141453
0.6425783,250,77.141458
0.65252125,250,77.141462
0.6701207,250,77.141467
0.7899682,250,77.141471
0.62067354,250,77.141476
0.64121926,250,77.14148
0.65052545,250,77.141485
0.6913675,250,77.14149
0.6472847,250,77.141494
0.64098185,250,77.1415
0.64927167,250,77.141505
0.78254133,250,77.14151
0.65833604,250,77.141514
0.7586901,250,77.141519
0.69344264,250,77.141524
0.7522047,250,77.141528
0.6794102,250,77.141533
0.6766956,250,77.141537
0.6973507,250,77.141542
0.6726857,250,77.141546
0.72682214,250,77.141552
0.615919,250,77.141557
0.6804843,250,77.141562
0.71544534,250,77.141567
0.6332542,250,77.141571
0.639091,250,77.141576
0.65545404,250,77.141582
0.70237637,250,77.141587
0.7098394,250,77.141591
0.7840242,250,77.141595
0.7486197,250,77.1416
0.673824,250,77.141606
0.6320163,250,77.141611
0.75936574,250,77.141615
0.6539464,250,77.14162
0.64509386,250,77.141624
0.67270637,250,77.14163
0.74199975,250,77.141635
0.7186796,250,77.141639
0.66124856,250,77.141644
0.7195312,250,77.141649
0.6551535,250,77.141654
0.64282125,250,77.141658
0.64641124,250,77.141664
0.7532539,250,77.141669
0.65085655,250,77.141674
0.728776,250,77.141678
0.6980864,250,77.141683
0.67328376,250,77.141687
0.73115593,250,77.141692
0.65715116,250,77.141696
0.6678546,250,115.071187
0.6278453,250,115.071244
0.64936346,250,115.071255
0.7662873,250,115.071261
0.7328694,250,115.071267
0.67634636,250,115.071273
0.72250664,250,115.071278
0.6928776,250,115.071284
0.7668278,250,115.071289
0.6424421,250,115.071294
0.67022866,250,115.071299
0.7054922,250,115.071305
0.7648962,250,115.07131
0.6776476,250,115.071316
0.6712986,250,115.071321
0.65361965,250,115.071326
0.661086,250,115.071331
0.64907324,250,115.071337
0.62170166,250,115.071342
0.66841894,250,115.071348
0.66904074,250,115.071353
0.67796856,250,115.071358
0.7037796,250,115.071364
0.80201787,250,115.071368
0.68369424,250,115.071374
0.7294005,250,115.071379
0.721396,250,115.071384
0.67598873,250,115.071389
0.6194113,250,115.071394
0.79679996,250,115.071399
0.6183107,250,115.071405
0.6689427,250,115.07141
0.68614197,250,115.071415
0.6676172,250,115.07142
0.6596662,250,115.071426
0.64372414,250,115.071431
0.6856877,250,115.071436
0.7386653,250,115.071442
0.6057306,250,115.071447
0.67512405,250,115.071452
0.6432514,250,115.071457
0.6896527,250,115.071462
0.6813254,250,115.071468
0.70956206,250,115.071473
0.65141207,250,115.071478
0.7520284,250,115.071483
0.6422994,250,115.071488
0.712591,250,115.071494
0.6250388,250,115.0715
0.6543422,250,115.071505
0.7388843,250,115.07151
0.642778,250,115.071516
0.6345449,250,115.071521
0.6952094,250,115.071525
0.71838903,250,115.07153
0.7811418,250,115.071536
0.70450157,250,115.071541
0.6701115,250,115.071546
0.76105845,250,115.071551
0.67276305,250,115.071556
0.65618706,250,115.071561
0.7788213,250,115.071566
0.6350202,250,115.071571
0.6688277,250,115.071576
0.67843145,250,115.071581
0.7162524,250,115.071586
0.6463079,250,115.07159
0.6307681,250,115.071596
0.6289209,250,115.071601
0.7333625,250,115.071606
0.6837365,250,115.071611
0.6915851,250,115.071616
0.7895546,250,115.071621
0.7111292,250,115.071626
0.6528507,250,115.071631
0.661712,250,115.071636
0.81527454,250,115.071641
0.62202615,250,115.071647
0.67261755,250,115.071652
0.7799464,250,115.071657
0.6712299,250,115.071662
0.6405862,250,115.071667
0.6652626,250,115.071671
0.6411561,250,115.071677
0.6336203,250,115.071682
0.71933746,250,115.071687
0.72533536,250,115.071692
0.6224182,250,115.071708
0.6315341,250,115.071713
0.6642609,250,115.071718
0.6296149,250,115.071723
0.6638101,250,115.071728
0.71297455,250,115.071732
0.67828465,250,115.071737
0.6676828,250,115.071741
0.7441215,250,115.071746
0.78636134,250,115.071751
0.6697567,250,115.071756
0.6695334,250,115.07176
0.67036825,250,115.071765
0.64801383,250,115.07177
0.6651831,250,115.071778
0.67610896,250,115.071783
0.6468556,250,115.071788
0.6352367,250,115.071792
0.67291605,250,115.071797
0.6668568,250,115.071802
0.643153,250,115.071807
0.7132856,250,115.071811
0.7207748,250,115.071816
0.68481076,250,115.071821
0.68238276,250,115.071826
0.63877285,250,115.071831
0.68469334,250,115.071836
0.6196973,250,115.071841
0.66354626,250,115.071845
0.77470875,250,115.07185
0.66029924,250,115.071855
0.6537977,250,115.07186
0.6185589,250,115.071864
0.77139974,250,115.071869
0.65272045,250,115.071874
0.6447533,250,115.071879
0.63128704,250,115.071884
0.6658784,250,115.071889
0.7145309,250,115.071893
0.708488,250,115.071898
0.6258647,250,115.071903
0.7620003,250,115.071908
0.63627315,250,115.071913
0.65392405,250,115.071918
0.72365636,250,115.071922
0.8149896,250,115.071927
0.7705239,250,115.071932
0.7694092,250,115.071937
0.6355017,250,115.071941
0.6970348,250,115.071945
0.72536635,250,115.07195
0.6971318,250,115.071955
0.6720396,250,115.071959
0.6868424,250,115.071965
0.7127862,250,115.071969
0.8165216,250,115.071974
0.6215307,250,115.071979
0.6256558,250,115.071984
0.79469377,250,115.071988
0.7091373,250,115.071993
0.7031144,250,115.071997
0.6679435,250,115.072002
0.64851636,250,115.072007
0.6039485,250,115.072011
0.61468005,250,115.072016
0.7534257,250,115.072021
0.72519124,250,115.072026
0.6252914,250,115.07203
0.69361323,250,115.072035
0.630511,250,115.072039
0.67058975,250,115.072044
0.6420393,250,115.072049
0.6314965,250,115.072054
0.70536524,250,115.072058
0.72788304,250,115.072063
0.6460299,250,115.072068
0.8353374,250,115.072073
0.7025936,250,115.072077
0.6182226,250,115.072082
0.6600296,250,115.072086
0.84356415,250,115.072091
0.75412,250,115.072096
0.6921835,250,115.0721
0.73103535,250,115.072105
0.6385302,250,115.07211
0.7228066,250,115.072114
0.65825164,250,115.072119
0.66020405,250,115.072124
0.7287889,250,115.072128
0.7261581,250,115.072133
0.72562325,250,115.072138
0.70589453,250,115.072142
0.63308734,250,115.072147
0.6711284,250,115.072152
0.6402949,250,115.072156
0.6707062,250,115.072161
0.6708038,250,115.072166
0.62304634,250,115.07217
0.6449929,250,115.072176
0.690199,250,115.07218
0.63014346,250,115.072185
0.7515008,250,115.07219
0.6954682,250,115.072194
0.679399,250,115.072199
0.6719095,250,115.072204
0.72374576,250,115.072209
0.7881059,250,115.072213
0.751811,250,115.072218
0.7008529,250,115.072222
0.7080669,250,115.072227
0.65093476,250,115.072232
0.7219537,250,115.072236
0.72181875,250,115.072241
0.71544176,250,115.072246
0.6703297,250,115.07225
0.63291323,250,115.072255
0.64557433,250,115.07226
0.7438769,250,115.072264
0.70485866,250,115.072269
0.71217686,250,115.072274
0.63875735,250,115.072278
0.6198785,250,115.072283
0.6493476,250,115.072288
0.7283468,250,115.072293
0.61318606,250,115.072298
0.6121939,250,115.072303
0.6345699,250,115.072308
0.634781,250,115.072313
0.6436938,250,115.072318
0.8036991,250,115.072322
0.77520823,250,115.072327
0.64213634,250,115.072332
0.6338344,250,115.072336
0.71283305,250,115.07234
0.7021701,250,115.072345
0.6465491,250,115.07235
0.7000831,250,115.072355
0.63506186,250,115.07236
0.77346253,250,115.072365
0.62066597,250,115.072369
0.7348383,250,115.072374
0.63850105,250,115.072378
0.6551066,250,115.072383
0.69437575,250,115.072388
0.6464411,250,115.072392
0.6782331,250,115.072397
0.6279517,250,115.072402
0.80073047,250,115.072406
0.76758623,250,115.072412
0.6188252,250,115.072416
0.6569463,250,115.072421
0.7452666,250,115.072426
0.68262815,250,115.07243
0.6386725,250,115.072435
0.74003977,250,115.07244
0.6539407,250,115.072444
0.80277956,250,115.072456
0.62746507,250,115.072461
0.74514866,250,115.072466
0.75247645,250,115.072471
0.65662897,250,115.072477
0.69009054,250,115.072482
0.6493728,250,115.072486
0.74021786,250,115.072491
0.62142813,250,115.072496
0.6459912,250,115.0725
0.6257371,250,115.072505
0.6153639,250,115.07251
0.81988764,250,115.072515
0.6664187,250,115.072519
0.63927716,250,115.072524
0.725604,250,115.07253
0.64698553,250,115.072535
0.6884883,250,115.07254
0.75514734,250,115.072544
0.6725799,250,115.072549
0.79785275,250,115.072554
0.6186203,250,115.072559
0.70013267,250,115.072563
0.66542,250,115.072568
0.6073364,250,115.072573
0.644424,250,115.072578
0.7318517,250,115.072582
0.75738037,250,115.072588
0.76388556,250,115.072593
0.66607183,250,115.072598
0.70233303,250,115.072603
0.6644295,250,115.072607
0.6545886,250,115.072612
0.6684751,250,115.072616
0.6377802,250,115.072621
0.64462173,250,115.072625
0.6503394,250,115.07263
0.67565715,250,115.072634
0.67995673,250,115.072641
0.71206594,250,115.072645
0.69135964,250,115.07265
0.6359928,250,115.072655
0.6998522,250,115.072659
0.6540443,250,115.072664
0.63988626,250,115.072669
0.6547729,250,115.072675
0.7750042,250,115.07268
0.69501185,250,115.072684
0.63270026,250,115.072689
0.6630619,250,115.072694
0.64140016,250,115.0727
0.644204,250,115.072705
0.6448062,250,115.072709
0.79650265,250,115.072714
0.73374134,250,115.072719
0.74212205,250,115.072724
0.6434403,250,115.072728
0.7075683,250,115.072733
0.70240253,250,115.072738
0.60560995,250,115.072743
0.6124537,250,115.072747
0.67889816,250,115.072753
0.6558975,250,115.072758
0.637077,250,115.072763
0.73431003,250,115.072767
0.6774753,250,115.072774
0.65411156,250,115.072779
0.7536266,250,115.072784
0.850228,250,115.072788
0.62127024,250,115.072793
0.8129197,250,115.072798
0.8128663,250,115.072802
0.7368539,250,115.072807
0.70425886,250,115.072813
0.6543336,250,115.072818
0.81623554,250,115.072823
0.7778384,250,115.072829
0.69135684,250,115.072833
0.65877587,250,115.072838
0.70903015,250,115.072843
0.68304855,250,115.072847
0.6641112,250,115.072852
0.73962224,250,115.072857
0.641738,250,115.072861
0.670169,250,115.072867
0.6398773,250,115.072872
0.6515972,250,115.072877
0.6314831,250,115.072881
0.74822736,250,115.072886
0.7280689,250,115.072891
0.7192933,250,115.072895
0.71115047,250,115.0729
0.6259616,250,115.072905
0.67807037,250,115.072909
0.68312234,250,115.072914
0.6307622,250,115.072919
0.72552615,250,115.072927
0.7016754,250,115.072932
0.62578315,250,115.072937
0.6716988,250,115.072941
0.65789306,250,115.072946
0.7525644,250,115.072951
0.6683552,250,115.072955
0.6515417,250,115.07296
0.63996565,250,115.072964
0.68711144,250,115.072969
0.6669754,250,115.072974
0.7142774,250,115.072979
0.67769295,250,115.072986
0.86674374,250,115.07299
0.6646585,250,115.072995
0.6645531,250,115.072999
0.71099716,250,115.073004
0.69579154,250,115.073009
0.67896765,250,115.073013
0.74238485,250,115.073018
0.6449806,250,115.073023
0.78232634,250,115.073028
0.69098556,250,115.073032
0.69352794,250,115.073038
0.626776,250,115.073043
0.71916574,250,115.073048
0.63642806,250,115.073053
0.6486582,250,115.073057
0.6332273,250,115.073062
0.6963326,250,115.073066
0.6611681,250,115.073071
0.6886453,250,115.073075
0.6920554,250,115.073081
0.6399352,250,115.073086
0.651607,250,115.073092
0.71998805,250,115.073096
0.6561966,250,115.073101
0.6365167,250,115.073105
0.63108766,250,115.07311
0.6256178,250,115.073114
0.64647746,250,115.073119
0.6934722,250,115.073124
0.6355235,250,115.073128
0.6710597,250,115.073133
0.67154986,250,115.073139
0.7511179,250,115.073144
0.68841016,250,115.07315
0.6549522,250,115.073155
0.7945504,250,115.073159
0.6228446,250,115.073164
0.6878985,250,115.073169
0.79906905,250,115.073174
0.6562153,250,115.073179
0.8274988,250,115.073183
0.68938106,250,115.073187
0.6170555,250,115.073192
0.78916246,250,115.073197
0.6744591,250,115.073204
0.6857931,250,115.073208
0.64064056,250,115.073213
0.6427509,250,115.073219
0.8053525,250,115.073224
0.79327554,250,115.073228
0.7484717,250,115.073233
0.64667034,250,115.073238
0.62573516,250,115.073242
0.6836833,250,115.073247
0.67791057,250,115.073252
0.6546666,250,115.073256
0.73637575,250,115.073263
0.7581563,250,115.073268
0.7460804,250,115.073273
0.6814436,250,115.073277
0.8062268,250,115.073282
0.84931004,250,115.073288
0.64699364,250,115.073293
0.67679137,250,115.073298
0.66656744,250,115.073304
0.712407,250,115.073309
0.6153316,250,115.073314
0.7502877,250,115.073321
0.6579926,250,115.073326
0.6302075,250,115.07333
0.63469446,250,115.073335
0.67505723,250,115.07334
0.6376871,250,115.073344
0.7506757,250,115.073349
0.6903692,250,115.073354
0.6558976,250,115.073359
0.64073503,250,115.073363
0.6559005,250,115.073368
0.66780335,250,115.073373
0.6804168,250,115.073379
0.74452627,250,115.073384
0.6754291,250,115.073389
0.6686793,250,115.073393
0.654502,250,115.073398
0.6643263,250,115.073402
0.6416266,250,115.073408
0.7752888,250,115.073412
